ts_minute_utc,exchange,ticker,symbol,samples_total,samples_success,book_timestamp_ms,collected_at_utc,mid_price,best_bid,best_ask,spread_usd,spread_bps,ask_slip_1k,ask_slip_10k,ask_slip_100k,ask_slip_1m,bid_slip_1k,bid_slip_10k,bid_slip_100k,bid_slip_1m,ask_fill_1k,ask_fill_10k,ask_fill_100k,ask_fill_1m,bid_fill_1k,bid_fill_10k,bid_fill_100k,bid_fill_1m,ask_filled_notional_1m,bid_filled_notional_1m,is_aggregated_estimate,hyperliquid_n_sig_figs,hyperliquid_n_sig_figs_per_tier,lighter_ws_fallback,error
2026-02-12T22:32:00Z,bybit,XRP,XRPUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:32:00Z,hyperliquid,HYPE,HYPE,4,4,,2026-02-12T22:32:00Z,29.89875,29.898,29.8995,0.002,0.669344,0.33,0.73,5.335,19.92,0.33,0.9400000000000001,4.43,20.145,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,4,4]",false,
2026-02-12T22:32:00Z,dydx,HYPE,HYPE-USD,4,4,,2026-02-12T22:32:00Z,29.9495,29.945,29.9565,0.02,6.676147500000001,8.745000000000001,18.375,118.575,346.985,3.46,14.785,63.629999999999995,212.345,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,lighter,HYPE,HYPE,4,4,,2026-02-12T22:32:00Z,29.89735,29.8949,29.8998,0.00065,0.2176025,0.735,0.885,2.9299999999999997,16.465,1.4700000000000002,1.855,3.6550000000000002,17.275,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,asterdex,HYPE,HYPEUSDT,4,4,1770935542845,2026-02-12T22:32:00Z,29.918,29.9175,29.9185,0.001,0.334247,0.17,0.195,2.05,335.67,0.465,1.95,4.155,164.275,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,binance,HYPE,HYPEUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:32:00Z,bybit,HYPE,HYPEUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:32:00Z,hyperliquid,BONK,kBONK,4,4,,2026-02-12T22:32:00Z,0.0059905,0.0059895,0.0059915,0.000002,3.3386199999999997,1.67,3.08,9.475000000000001,96.185,2.21,4.32,12.605,122.02,true,true,true,true,true,true,true,true,1000000,1000000,true,3,"[5,5,5,3]",false,
2026-02-12T22:32:00Z,dydx,BONK,BONK-USD,4,4,,2026-02-12T22:32:00Z,0.000006,0.000006,0.000006,0,0,-0.835,4.6450000000000005,17.13,205.91500000000002,33.33,33.625,45.06999999999999,229.68,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,lighter,BONK,1000BONK,4,4,,2026-02-12T22:32:00Z,0.0059865000000000005,0.005985,0.0059875,0.0000024999999999999998,4.174461,1.67,4.765000000000001,13.1,46.185,2.505,4.12,11.625,66.305,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,asterdex,BONK,1000BONKUSDT,4,4,1770935542879,2026-02-12T22:32:00Z,0.0059905,0.0059895,0.005991,0.000002,3.3408505,1.67,6.365,36.370000000000005,36.370000000000005,1.805,6.21,269.04,269.04,true,true,false,false,true,true,false,false,24833.895,26138.29,false,,,false,
2026-02-12T22:32:00Z,binance,BONK,1000BONKUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:32:00Z,bybit,BONK,1000BONKUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:32:00Z,hyperliquid,PAXG,PAXG,4,4,,2026-02-12T22:32:00Z,4935.6,4935.5,4935.7,0.1,0.20262000000000002,0.325,0.92,2.915,10.57,0.1,1.26,2.36,8.575,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:32:00Z,dydx,PAXG,PAXG-USD,4,4,,2026-02-12T22:32:00Z,4929.75,4925.5,4934,8.5,17.2423055,8.620000000000001,9.635000000000002,22.405,983.565,8.620000000000001,9.524999999999999,22.130000000000003,784.085,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,lighter,PAXG,PAXG,4,4,,2026-02-12T22:32:00Z,4932.2875,4931.98,4932.595,0.595,1.206258,0.625,1.75,4.074999999999999,21.77,0.605,0.89,4.859999999999999,23.060000000000002,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,binance,PAXG,PAXGUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:32:00Z,bybit,PAXG,PAXGUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:32:00Z,hyperliquid,ZEC,ZEC,4,4,,2026-02-12T22:32:00Z,230.7275,230.70499999999998,230.75,0.045,1.9503835,1.52,2.6950000000000003,6.5649999999999995,27.45,1.05,1.705,5.66,30.134999999999998,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:32:00Z,dydx,ZEC,ZEC-USD,4,4,,2026-02-12T22:32:00Z,230.9675,230.89999999999998,231.08499999999998,0.235,10.1747675,13.065,13.725,25.314999999999998,591.59,5.085,6.245,18.54,616.0350000000001,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,lighter,ZEC,ZEC,4,4,,2026-02-12T22:32:00Z,230.67200000000003,230.608,230.736,0.112,4.8543795,2.43,2.775,9.844999999999999,49.095,2.79,3.9850000000000003,11.24,47.135,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:32:00Z,asterdex,ZEC,ZECUSDT,4,4,1770935542910,2026-02-12T22:32:00Z,230.68,230.675,230.685,0.01,0.433501,0.22,1.655,5.99,1455.225,0.22,1.885,5.99,4637.43,true,true,true,false,true,true,true,false,936827.635,849838.5249999999,false,,,false,
2026-02-12T22:32:00Z,binance,ZEC,ZECUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:32:00Z,bybit,ZEC,ZECUSDT,4,0,,2026-02-12T22:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,BTC,BTC,4,4,,2026-02-12T22:33:00Z,65973,65972.5,65973.5,1,0.1515775,0.08,0.08,0.08,0.69,0.29,0.37,0.535,1.095,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T22:33:00Z,dydx,BTC,BTC-USD,4,4,,2026-02-12T22:33:00Z,65969.5,65964.5,65974.5,11,1.667357,0.835,0.93,1.9749999999999999,8.850000000000001,0.835,0.89,2.54,7.24,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,BTC,BTC,4,4,,2026-02-12T22:33:00Z,65953.475,65953,65953.95,0.8,0.12131750000000001,0.18,0.18,0.465,1.495,0.095,0.36,0.55,1.5,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,BTC,BTCUSDT,4,4,1770935602716,2026-02-12T22:33:00Z,65957.25,65957.2,65957.3,0.1,0.015161,0.01,0.01,0.01,0.5549999999999999,0.01,0.01,0.01,0.14,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,binance,BTC,BTCUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,BTC,BTCUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,ETH,ETH,4,4,,2026-02-12T22:33:00Z,1929.45,1929.4,1929.5,0.1,0.5182825,0.26,0.26,0.26,0.685,0.26,0.26,0.885,2.0300000000000002,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T22:33:00Z,dydx,ETH,ETH-USD,4,4,,2026-02-12T22:33:00Z,1929.15,1929.1,1929.1999999999998,0.1,0.518363,0.355,1,3.0300000000000002,8.885,0.26,1.08,3.71,8.370000000000001,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,ETH,ETH,4,4,,2026-02-12T22:33:00Z,1928.78,1928.7649999999999,1928.795,0.01,0.051848,0.03,0.05,0.455,2.115,0.03,0.03,0.375,1.7650000000000001,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,ETH,ETHUSDT,4,4,1770935602747,2026-02-12T22:33:00Z,1928.9,1928.85,1928.95,0.1,0.51843,0.26,0.26,0.49,2.495,0.26,0.26,0.26,1.87,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,binance,ETH,ETHUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,ETH,ETHUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,SOL,SOL,4,4,,2026-02-12T22:33:00Z,77.4045,77.404,77.405,0.001,0.12919150000000001,0.06,0.06,0.08,2.86,0.115,0.19,1.53,5.16,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:33:00Z,dydx,SOL,SOL-USD,4,4,,2026-02-12T22:33:00Z,77.425,77.42,77.43,0.01,1.2915725,0.65,5.904999999999999,11.954999999999998,36.004999999999995,1.065,3.015,7.215,18.86,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,SOL,SOL,4,4,,2026-02-12T22:33:00Z,77.41725,77.414,77.4205,0.006999999999999999,0.9041565,0.44999999999999996,0.615,1.4649999999999999,3.935,0.6,0.78,1.665,3.8200000000000003,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,SOL,SOLUSDT,4,4,1770935602755,2026-02-12T22:33:00Z,77.41,77.405,77.41499999999999,0.01,1.291823,0.65,0.65,0.65,4.425000000000001,0.65,0.65,1.055,6.865,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,binance,SOL,SOLUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,SOL,SOLUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,XRP,XRP,4,4,,2026-02-12T22:33:00Z,1.35885,1.3588,1.3589,0.0001,0.7359165000000001,0.37,0.425,2.5599999999999996,12.335,0.37,0.37,2.245,13.405000000000001,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:33:00Z,dydx,XRP,XRP-USD,4,4,,2026-02-12T22:33:00Z,1.35795,1.3575,1.3584,0.0009,6.627502,3.33,7.835,12.995,55.93,3.365,5.465,8.89,19.89,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,XRP,XRP,4,4,,2026-02-12T22:33:00Z,1.3577615,1.3576830000000002,1.3578394999999999,0.0001595,1.174984,0.585,1.115,5.095,16.68,0.5900000000000001,0.595,5.59,12.105,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,XRP,XRPUSDT,4,4,1770935602772,2026-02-12T22:33:00Z,1.3588,1.3587500000000001,1.35885,0.0001,0.7359435000000001,0.37,0.45,1.6949999999999998,10.105,0.37,0.37,1.35,9.024999999999999,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,binance,XRP,XRPUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,XRP,XRPUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,HYPE,HYPE,4,4,,2026-02-12T22:33:00Z,29.8915,29.891,29.892,0.001,0.334543,0.17,0.96,4.755000000000001,20.119999999999997,0.17,0.17,2.085,19.189999999999998,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,4,4]",false,
2026-02-12T22:33:00Z,dydx,HYPE,HYPE-USD,4,4,,2026-02-12T22:33:00Z,29.9595,29.94,29.979,0.039,13.017574,7.045,18.505000000000003,170.005,351.865,9.08,21.205,71.33500000000001,218.86,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,HYPE,HYPE,4,4,,2026-02-12T22:33:00Z,29.894199999999998,29.891,29.89665,0.006699999999999999,2.2413665,1.53,1.705,2.6550000000000002,18.25,1.7349999999999999,3.675,6.38,18.57,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,HYPE,HYPEUSDT,4,4,1770935602819,2026-02-12T22:33:00Z,29.9075,29.907,29.908,0.001,0.334364,0.17,0.355,1.9649999999999999,241.005,0.17,0.605,4.015000000000001,248.84,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,binance,HYPE,HYPEUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,HYPE,HYPEUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,BONK,kBONK,4,4,,2026-02-12T22:33:00Z,0.0059945,0.005993,0.0059955,0.000002,3.337227,1.67,3.375,10.035,90.49,2.67,4.225,12.98,122.515,true,true,true,true,true,true,true,true,1000000,1000000,true,3,"[5,5,5,3]",false,
2026-02-12T22:33:00Z,dydx,BONK,BONK-USD,4,4,,2026-02-12T22:33:00Z,0.000006,0.000006,0.000006,0,0,5.835,14.24,25.75,186.515,25,27.085,40.69,216.52,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,BONK,1000BONK,4,4,,2026-02-12T22:33:00Z,0.005991,0.005989,0.0059924999999999996,0.0000035,5.8423755,2.505,4.3,13.54,51.61,3.34,4.105,10.405,68.14500000000001,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,BONK,1000BONKUSDT,4,4,1770935602893,2026-02-12T22:33:00Z,0.0059935000000000006,0.0059924999999999996,0.0059945,0.000002,3.3369485,1.96,7.779999999999999,37.099999999999994,37.099999999999994,1.67,5.734999999999999,267.32,267.32,true,true,false,false,true,true,false,false,24489.46,26288.625,false,,,false,
2026-02-12T22:33:00Z,binance,BONK,1000BONKUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,BONK,1000BONKUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,PAXG,PAXG,4,4,,2026-02-12T22:33:00Z,4936.25,4936.2,4936.3,0.1,0.202583,0.41000000000000003,1.325,3.835,11.245000000000001,0.1,0.405,1.13,8.11,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:33:00Z,dydx,PAXG,PAXG-USD,4,4,,2026-02-12T22:33:00Z,4931,4927,4935,8,16.22389,8.11,9.13,21.89,1302.995,8.11,9.01,21.8,1484.8,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,PAXG,PAXG,4,4,,2026-02-12T22:33:00Z,4933.4775,4932.975,4933.870000000001,0.7849999999999999,1.5911705,0.7949999999999999,1.48,4.135,21.195,0.7949999999999999,1.71,5.135,21.345,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,binance,PAXG,PAXGUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,PAXG,PAXGUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:33:00Z,hyperliquid,ZEC,ZEC,4,4,,2026-02-12T22:33:00Z,230.72,230.685,230.755,0.07,3.0339805,1.525,2.685,6.755,29.055,1.5350000000000001,1.8199999999999998,5.355,28.125,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:33:00Z,dydx,ZEC,ZEC-USD,4,4,,2026-02-12T22:33:00Z,231.0775,230.89,231.265,0.375,16.2286655,8.115,9.145,21.685000000000002,585.01,8.115,9.06,21.5,619.935,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,lighter,ZEC,ZEC,4,4,,2026-02-12T22:33:00Z,230.6855,230.651,230.72449999999998,0.0905,3.9231784999999997,1.96,2.69,10.765,50.685,2.8600000000000003,3.455,10.35,45.355000000000004,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:33:00Z,asterdex,ZEC,ZECUSDT,4,4,1770935602917,2026-02-12T22:33:00Z,230.695,230.69,230.7,0.01,0.433473,0.22,0.935,5.33,1457.245,0.6849999999999999,3.24,6.3100000000000005,4646.795,true,true,true,false,true,true,true,false,935784.65,846774.325,false,,,false,
2026-02-12T22:33:00Z,binance,ZEC,ZECUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:33:00Z,bybit,ZEC,ZECUSDT,4,0,,2026-02-12T22:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:34:00Z,hyperliquid,BTC,BTC,4,4,,2026-02-12T22:34:00Z,65962.5,65962,65963,1,0.151601,0.08,0.08,0.08,1.04,0.08,0.08,0.08,0.6000000000000001,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T22:34:00Z,dydx,BTC,BTC-USD,4,4,,2026-02-12T22:34:00Z,65958.25,65951.5,65965,11.5,1.7437285,0.87,0.925,1.6400000000000001,8.315000000000001,0.87,0.96,2.37,7.89,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,lighter,BTC,BTC,4,4,,2026-02-12T22:34:00Z,65937.95,65937.9,65938,0.1,0.0151655,0.255,0.26,0.32,1.135,0.165,0.365,0.555,1.445,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,asterdex,BTC,BTCUSDT,4,4,1770935662734,2026-02-12T22:34:00Z,65957.25,65957.2,65957.3,0.1,0.015161,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.01,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,binance,BTC,BTCUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:34:00Z,bybit,BTC,BTCUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:34:00Z,hyperliquid,ETH,ETH,4,4,,2026-02-12T22:34:00Z,1929.1,1929.0500000000002,1929.15,0.1,0.5183765,0.26,0.26,0.26,0.6100000000000001,0.26,0.26,0.26,1.625,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T22:34:00Z,dydx,ETH,ETH-USD,4,4,,2026-02-12T22:34:00Z,1928.6,1928.55,1928.65,0.1,0.5185105,0.26,0.685,2.8600000000000003,8.275,0.26,0.825,3.12,8.030000000000001,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,lighter,ETH,ETH,4,4,,2026-02-12T22:34:00Z,1928.29,1928.25,1928.33,0.05,0.259312,0.16999999999999998,0.215,0.765,2.135,0.13,0.195,0.845,2.49,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,asterdex,ETH,ETHUSDT,4,4,1770935662784,2026-02-12T22:34:00Z,1928.35,1928.3,1928.4,0.1,0.518578,0.26,0.26,0.35,2.46,0.26,0.26,0.26,2.29,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,binance,ETH,ETHUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:34:00Z,bybit,ETH,ETHUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:34:00Z,hyperliquid,SOL,SOL,4,4,,2026-02-12T22:34:00Z,77.205,77.2045,77.2055,0.001,0.129525,0.06,0.06,0.33499999999999996,3.0300000000000002,0.06,0.1,1.045,5.26,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:34:00Z,dydx,SOL,SOL-USD,4,4,,2026-02-12T22:34:00Z,77.2175,77.21000000000001,77.225,0.01,1.2952530000000002,0.76,7.6000000000000005,13.585,38.53,1.05,2.805,6.74,14.415,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,lighter,SOL,SOL,4,4,,2026-02-12T22:34:00Z,77.193,77.19,77.1965,0.009000000000000001,1.1648299999999998,0.585,0.675,1.545,4.994999999999999,0.655,0.845,1.69,3.655,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,asterdex,SOL,SOLUSDT,4,4,1770935663051,2026-02-12T22:34:00Z,77.185,77.18,77.19,0.01,1.2955885,0.65,0.65,0.65,4.619999999999999,0.65,0.65,1.6099999999999999,7.945,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,binance,SOL,SOLUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:34:00Z,bybit,SOL,SOLUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:34:00Z,hyperliquid,XRP,XRP,4,4,,2026-02-12T22:34:00Z,1.35815,1.3581,1.3582,0.0001,0.7362955,0.37,1.105,3.24,10.725,0.37,0.37,2.38,14.935,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T22:34:00Z,dydx,XRP,XRP-USD,4,4,,2026-02-12T22:34:00Z,1.3573,1.357,1.3576000000000001,0.00075,5.5243614999999995,3.1399999999999997,9.91,13.54,58.18,3.175,4.77,7.955,33.175,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,lighter,XRP,XRP,4,4,,2026-02-12T22:34:00Z,1.3570194999999998,1.3568525,1.3571855,0.00033299999999999996,2.453875,1.225,1.23,5.605,16.310000000000002,1.23,1.245,5.21,10.25,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,asterdex,XRP,XRPUSDT,4,4,1770935662845,2026-02-12T22:34:00Z,1.35815,1.3581,1.3582,0.0001,0.7362955,0.37,0.37,1.7650000000000001,10.4,0.37,0.37,1.1749999999999998,8.504999999999999,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,binance,XRP,XRPUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 451; http_error: HTTP 451; http_error: HTTP 451
2026-02-12T22:34:00Z,bybit,XRP,XRPUSDT,4,0,,2026-02-12T22:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,false,,,false,http_error: HTTP 403; http_error: HTTP 403; http_error: HTTP 403
2026-02-12T22:34:00Z,hyperliquid,HYPE,HYPE,4,4,,2026-02-12T22:34:00Z,29.8855,29.885,29.886,0.001,0.33461,0.17,0.8049999999999999,6.5,21.89,0.17,0.815,6.29,19.689999999999998,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,4,4]",false,
2026-02-12T22:34:00Z,dydx,HYPE,HYPE-USD,4,4,,2026-02-12T22:34:00Z,29.9595,29.935000000000002,29.984,0.054000000000000006,18.026195,9.915,20.825,149.95999999999998,351.245,9.67,20.33,69.115,217.11,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,lighter,HYPE,HYPE,4,4,,2026-02-12T22:34:00Z,29.888800000000003,29.8867,29.8909,0.0042,1.405194,1.49,2.125,4.38,19.64,1.05,2.925,6.17,17.455,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T22:34:00Z,asterdex,HYPE,HYPEUSDT,4,4,1770935662871,2026-02-12T22:34:00Z,29.9045,29.904,29.905,0.001,0.334398,0.21000000000000002,0.47000000000000003,1.86,209.475,0.17,1.795,4.8,308.765,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
